scorer,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000,DeepCut_resnet50_ease_dog_emotions_1Mar13shuffle1_34000
bodyparts,mouth_corner_left,mouth_corner_left,mouth_corner_left,mouth_corner_right,mouth_corner_right,mouth_corner_right,inner_brow_left,inner_brow_left,inner_brow_left,inner_brow_right,inner_brow_right,inner_brow_right,upper_lip,upper_lip,upper_lip,lower_lip,lower_lip,lower_lip,nose_corner_left,nose_corner_left,nose_corner_left,nose_corner_right,nose_corner_right,nose_corner_right,pinna_ear_left,pinna_ear_left,pinna_ear_left,pinna_ear_right,pinna_ear_right,pinna_ear_right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,496.8945014476776,311.29337096214294,0.33164456486701965,1223.708151102066,996.7189399600029,0.243571937084198,443.3763155937195,133.9227843284607,0.8969283103942871,449.51535749435425,137.72795629501343,0.3748270273208618,382.3158915042877,321.151442527771,0.9539171457290649,385.91562056541443,330.42491602897644,0.997579038143158,375.55666613578796,262.55891609191895,0.9932583570480347,336.02158308029175,259.4142264723778,0.9989217519760132,588.5914131999016,73.71926069259644,0.8826233148574829,577.3572170734406,71.87592267990112,0.14588923752307892
1,497.3373329639435,311.3064429759979,0.15000784397125244,1223.5816628932953,996.6178938150406,0.21048323810100555,444.14883518218994,134.27420806884766,0.8785753846168518,417.5345718860626,165.09539365768433,0.46929097175598145,382.1812047958374,319.72198581695557,0.9360888600349426,386.7674231529236,329.95925116539,0.9976426959037781,374.25473737716675,262.95986700057983,0.9917221665382385,336.42928194999695,258.8090959787369,0.9985853433609009,591.1403999328613,73.86895060539246,0.8722898960113525,578.135377407074,71.53495216369629,0.13986073434352875
2,497.9053256511688,310.3220808506012,0.2555070221424103,1222.3287107944489,995.9181631878018,0.31278595328330994,444.14076042175293,133.13912391662598,0.8666160702705383,417.9489369392395,164.6799120903015,0.5096673965454102,382.3246145248413,317.6744021177292,0.9658184051513672,387.3985216021538,329.8036606311798,0.9976352453231812,374.51186180114746,262.29361867904663,0.9901052117347717,336.255398273468,258.44657492637634,0.9985867738723755,589.8918989896774,70.4354133605957,0.8244660496711731,578.0113179683685,70.63177633285522,0.14286448061466217
3,499.9180456921458,310.91144609451294,0.37053149938583374,1223.5037696361542,996.4154776036739,0.16286808252334595,445.39709186553955,135.94667768478394,0.7645694017410278,452.70412826538086,140.92550057172775,0.685448169708252,383.0933427810669,318.9460105895996,0.968834638595581,387.8156780898571,330.8945554494858,0.9979453682899475,375.7640380859375,263.2527756690979,0.9902672171592712,337.90174651145935,260.05464594066143,0.9985532164573669,592.9681057929993,74.71720147132874,0.9089241027832031,579.5990414321423,74.76991534233093,0.08745668828487396
4,501.49568343162537,315.1675213575363,0.18946823477745056,1221.878896355629,996.3511139452457,0.20343205332756042,448.1476526260376,136.55687761306763,0.42717522382736206,417.46321177482605,167.87869215011597,0.5505605936050415,384.0729568004608,317.44025099277496,0.9552872776985168,389.59531021118164,329.92791056632996,0.9960256814956665,380.7885691523552,261.7606486082077,0.9970698356628418,340.30997401475906,260.3572846353054,0.9962434768676758,592.1587281227112,73.54603171348572,0.8292037844657898,460.14133973419666,132.98338001966476,0.10521437227725983
5,505.9671585559845,313.01415157318115,0.3415645360946655,1222.0451452732086,996.6397793889046,0.2419424206018448,418.72636890411377,164.4958332479,0.5285460948944092,420.1462418138981,168.1703188419342,0.4756532907485962,386.32153820991516,317.6003476381302,0.9447323083877563,394.48930633068085,329.3537278175354,0.9916414022445679,393.31272292137146,262.82900047302246,0.9927500486373901,356.21023528277874,261.7359800338745,0.9985839128494263,595.2481214404106,75.4410411119461,0.8079249262809753,461.4545956850052,133.50322473049164,0.17178595066070557
6,514.6019134521484,313.74425625801086,0.3819107115268707,1221.7436583042145,996.549837231636,0.19568631052970886,423.0986819267273,151.72656154632568,0.12270190566778183,469.7446759939194,137.3870153427124,0.34397265315055847,391.01230239868164,290.2745203971863,0.8926768898963928,401.78924441337585,329.7441189289093,0.9902186989784241,405.08220398426056,259.8382177948952,0.9886616468429565,364.8155012726784,259.59628054499626,0.9989773035049438,601.8549964427948,72.95012307167053,0.8311392068862915,472.27928590774536,137.84630513191223,0.1289539337158203
7,520.5200057029724,310.523086309433,0.30551108717918396,1222.4714858531952,996.6021875739098,0.31789663434028625,426.3565580844879,151.4254412651062,0.37444114685058594,478.33797788619995,138.59083998203278,0.9591800570487976,402.0351713895798,291.0466547012329,0.9359909296035767,406.8351104259491,327.13020491600037,0.9946568012237549,417.54105615615845,257.36340618133545,0.9940018057823181,376.6688017845154,256.9066843986511,0.9991112351417542,608.8495020866394,72.84103059768677,0.9839720726013184,524.7368578314781,70.80903482437134,0.32176557183265686
